Provider ID,Measure,Score,Domain,Hospital Name,City,State,ZIP Code
100213,Perioperative pulmonary embolism or deep vein thrombosis rate,3.43,Safety,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,Postoperative sepsis rate,5.18,Safety,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,Postoperative wound dehiscence rate,1.73,Safety,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,Abdominopelvic accidental puncture or laceration rate,0.72,Safety,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100213,CMS Medicare PSI 90: Patient safety and adverse events composite,0.95,Safety,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209
100299,Rate of complications for hip/knee replacement patients,2.8,Safety,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,Hybrid Hospital-Wide All-Cause Risk Standardized Mortality Rate,4.6,Safety,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,Death rate for heart attack patients,12.6,Safety,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,Death rate for CABG surgery patients,,Safety,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,Death rate for COPD patients,9.3,Safety,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,Death rate for heart failure patients,13.7,Safety,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,Death rate for pneumonia patients,16.8,Safety,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,Death rate for stroke patients,13.3,Safety,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,Pressure ulcer rate,0.22,Safety,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,Death rate among surgical inpatients with serious treatable complications,149.56,Safety,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,Iatrogenic pneumothorax rate,0.25,Safety,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,In-hospital fall-associated fracture rate,0.28,Safety,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,Postoperative hemorrhage or hematoma rate,2.26,Safety,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,Postoperative acute kidney injury requiring dialysis rate,1.61,Safety,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,Postoperative respiratory failure rate,7.6,Safety,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,Perioperative pulmonary embolism or deep vein thrombosis rate,2.45,Safety,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,Postoperative sepsis rate,5.76,Safety,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,Postoperative wound dehiscence rate,1.76,Safety,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,Abdominopelvic accidental puncture or laceration rate,0.72,Safety,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
100299,CMS Medicare PSI 90: Patient safety and adverse events composite,0.75,Safety,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202
